sample_hap_chrom	sample_hap	sample	hap	chrom	start	end	len	project	gapless	CL	filterflag
C072-CHA-NE12#Mat#chr4	C072-CHA-NE12_Mat	C072-CHA-NE12	Mat	chr4	49649999	54854465	5204466	APG	1	193043722	0
C073-CHA-NE13#Mat#chr4	C073-CHA-NE13_Mat	C073-CHA-NE13	Mat	chr4	48859572	54309533	5449961	APG	1	192555815	0
C074-CHA-NE14#Mat#chr4	C074-CHA-NE14_Mat	C074-CHA-NE14	Mat	chr4	49444329	53770580	4326251	APG	1	192013888	0
C075-CHA-NE15#Mat#chr4	C075-CHA-NE15_Mat	C075-CHA-NE15	Mat	chr4	49029318	54117625	5088307	APG	1	192488347	0
C076-CHA-NE16#Mat#chr4	C076-CHA-NE16_Mat	C076-CHA-NE16	Mat	chr4	49064458	54892578	5828120	APG	1	193230757	0
C077-CHA-NE17#Mat#chr4	C077-CHA-NE17_Mat	C077-CHA-NE17	Mat	chr4	49173921	53912176	4738255	APG	1	191956900	0
C078-CHA-NE18#Mat#chr4	C078-CHA-NE18_Mat	C078-CHA-NE18	Mat	chr4	48961541	52520858	3559317	APG	1	190845640	0
C079-CHA-NE19#Mat#chr4	C079-CHA-NE19_Mat	C079-CHA-NE19	Mat	chr4	49591068	54562998	4971930	APG	1	192876076	0
C080-CHA-NE20#Mat#chr4	C080-CHA-NE20_Mat	C080-CHA-NE20	Mat	chr4	49154414	52404044	3249630	APG	1	190815378	0
C081-CHA-C01#Mat#chr4	C081-CHA-C01_Mat	C081-CHA-C01	Mat	chr4	49140502	55157730	6017228	APG	1	193416663	0
C082-CHA-C02#Mat#chr4	C082-CHA-C02_Mat	C082-CHA-C02	Mat	chr4	49124517	53496699	4372182	APG	1	191643592	0
C083-CHA-C03#Mat#chr4	C083-CHA-C03_Mat	C083-CHA-C03	Mat	chr4	48982882	52075404	3092522	APG	1	190404868	0
C084-CHA-C04#Mat#chr4	C084-CHA-C04_Mat	C084-CHA-C04	Mat	chr4	48920312	53389115	4468803	APG	1	191560258	0
C085-CHA-C05#Mat#chr4	C085-CHA-C05_Mat	C085-CHA-C05	Mat	chr4	49224357	55407504	6183147	APG	0	193486557	1
C086-CHA-C06#Mat#chr4	C086-CHA-C06_Mat	C086-CHA-C06	Mat	chr4	49116111	53350988	4234877	APG	1	191545986	0
C087-CHA-C07#Mat#chr4	C087-CHA-C07_Mat	C087-CHA-C07	Mat	chr4	48905653	53958973	5053320	APG	1	192437244	0
C088-CHA-C08#Mat#chr4	C088-CHA-C08_Mat	C088-CHA-C08	Mat	chr4	49212271	58716071	9503800	APG	1	197048644	0
C089-CHA-C09#Mat#chr4	C089-CHA-C09_Mat	C089-CHA-C09	Mat	chr4	49124046	53196450	4072404	APG	1	191396358	0
C090-CHA-C10#Mat#chr4	C090-CHA-C10_Mat	C090-CHA-C10	Mat	chr4	49096667	52897199	3800532	APG	1	191046313	0
C091-CHA-C11#Mat#chr4	C091-CHA-C11_Mat	C091-CHA-C11	Mat	chr4	49137781	52424529	3286748	APG	1	190762251	0
C092-CHA-C12#Mat#chr4	C092-CHA-C12_Mat	C092-CHA-C12	Mat	chr4	49037015	54972656	5935641	APG	1	193231643	0
C093-CHA-C13#Mat#chr4	C093-CHA-C13_Mat	C093-CHA-C13	Mat	chr4	49018085	52597064	3578979	APG	1	190814292	0
C094-CHA-C14#Mat#chr4	C094-CHA-C14_Mat	C094-CHA-C14	Mat	chr4	49188915	52916541	3727626	APG	1	191215481	0
C095-CHA-C15#Mat#chr4	C095-CHA-C15_Mat	C095-CHA-C15	Mat	chr4	48584268	53540551	4956283	APG	1	191971469	0
C096-CHA-C16#Mat#chr4	C096-CHA-C16_Mat	C096-CHA-C16	Mat	chr4	48999827	54777395	5777568	APG	1	193016288	0
C097-CHA-C17#Mat#chr4	C097-CHA-C17_Mat	C097-CHA-C17	Mat	chr4	49172779	52165722	2992943	APG	1	190388589	0
C098-CHA-C18#Mat#chr4	C098-CHA-C18_Mat	C098-CHA-C18	Mat	chr4	49045730	53831764	4786034	APG	1	192166260	0
C099-CHA-C19#Mat#chr4	C099-CHA-C19_Mat	C099-CHA-C19	Mat	chr4	49108306	53188007	4079701	APG	1	191485848	0
C100-CHA-C20#Mat#chr4	C100-CHA-C20_Mat	C100-CHA-C20	Mat	chr4	49047926	53541183	4493257	APG	1	191765794	0
C101-CZA01#Mat#chr4	C101-CZA01_Mat	C101-CZA01	Mat	chr4	49027071	53370916	4343845	APG	1	191707960	0
C102-CZA02#Mat#chr4	C102-CZA02_Mat	C102-CZA02	Mat	chr4	49254729	54758263	5503534	APG	0	193053165	1
C103-CZA03#Mat#chr4	C103-CZA03_Mat	C103-CZA03	Mat	chr4	48878435	53500246	4621811	APG	1	191713721	0
C104-CZA04#Mat#chr4	C104-CZA04_Mat	C104-CZA04	Mat	chr4	49246138	54059696	4813558	APG	0	192124216	1
C105-CZA05#Mat#chr4	C105-CZA05_Mat	C105-CZA05	Mat	chr4	49299323	54535195	5235872	APG	1	192899172	0
C106-CZA06#Mat#chr4	C106-CZA06_Mat	C106-CZA06	Mat	chr4	48948289	57406403	8458114	APG	1	195761872	0
C107-CZA07#Mat#chr4	C107-CZA07_Mat	C107-CZA07	Mat	chr4	48993682	52981270	3987588	APG	1	191097634	0
C108-CZA08#Mat#chr4	C108-CZA08_Mat	C108-CZA08	Mat	chr4	49043802	53535411	4491609	APG	1	191824888	0
C109-CUG01#Mat#chr4	C109-CUG01_Mat	C109-CUG01	Mat	chr4	49013853	55620904	6607051	APG	1	193856198	0
C110-CUG02#Mat#chr4	C110-CUG02_Mat	C110-CUG02	Mat	chr4	49095745	53286407	4190662	APG	1	191689850	0
C111-CUG03#Mat#chr4	C111-CUG03_Mat	C111-CUG03	Mat	chr4	49188677	53763240	4574563	APG	1	191950831	0
C112-CUG04#Mat#chr4	C112-CUG04_Mat	C112-CUG04	Mat	chr4	49147497	52578671	3431174	APG	1	190979425	0
C113-CUG05#Mat#chr4	C113-CUG05_Mat	C113-CUG05	Mat	chr4	49013814	53036967	4023153	APG	1	191328364	0
C114-CMG01#Mat#chr4	C114-CMG01_Mat	C114-CMG01	Mat	chr4	49129769	53870850	4741081	APG	1	192369192	0
C115-CMG02#Mat#chr4	C115-CMG02_Mat	C115-CMG02	Mat	chr4	48965247	53477363	4512116	APG	1	191710846	0
C116-CMG03#Mat#chr4	C116-CMG03_Mat	C116-CMG03	Mat	chr4	48880850	55228158	6347308	APG	1	193554093	0
C117-CMG04#Mat#chr4	C117-CMG04_Mat	C117-CMG04	Mat	chr4	49009998	55542528	6532530	APG	1	193766349	0
C118-CMG05#Mat#chr4	C118-CMG05_Mat	C118-CMG05	Mat	chr4	49061899	53622667	4560768	APG	1	192022404	0
C119-CKZ01#Mat#chr4	C119-CKZ01_Mat	C119-CKZ01	Mat	chr4	49235402	54860214	5624812	APG	1	193202566	0
C120-CKZ02#Mat#chr4	C120-CKZ02_Mat	C120-CKZ02	Mat	chr4	48975349	55754280	6778931	APG	1	194571452	0
C121-CKZ03#Mat#chr4	C121-CKZ03_Mat	C121-CKZ03	Mat	chr4	49185291	54780992	5595701	APG	1	193008963	0
C122-CKZ04#Mat#chr4	C122-CKZ04_Mat	C122-CKZ04	Mat	chr4	49026938	53572752	4545814	APG	1	191870629	0
C123-CKZ05#Mat#chr4	C123-CKZ05_Mat	C123-CKZ05	Mat	chr4	48989798	52969431	3979633	APG	1	191150963	0
C124-CZH01#Mat#chr4	C124-CZH01_Mat	C124-CZH01	Mat	chr4	49008508	54252030	5243522	APG	1	192619895	0
C125-CZH02#Mat#chr4	C125-CZH02_Mat	C125-CZH02	Mat	chr4	49170344	52785046	3614702	APG	1	190968637	0
C126-CZH03#Mat#chr4	C126-CZH03_Mat	C126-CZH03	Mat	chr4	49094441	54125943	5031502	APG	1	192316881	0
C127-CZH04#Mat#chr4	C127-CZH04_Mat	C127-CZH04	Mat	chr4	49052163	52460066	3407903	APG	1	190688291	0
C128-CZH05#Mat#chr4	C128-CZH05_Mat	C128-CZH05	Mat	chr4	49141865	55864120	6722255	APG	1	194110558	0
C129-CYI01#Mat#chr4	C129-CYI01_Mat	C129-CYI01	Mat	chr4	49011654	53550406	4538752	APG	1	191922231	0
C130-CYI02#Mat#chr4	C130-CYI02_Mat	C130-CYI02	Mat	chr4	49070151	53977824	4907673	APG	1	192340960	0
C131-CYI03#Mat#chr4	C131-CYI03_Mat	C131-CYI03	Mat	chr4	49012419	54049371	5036952	APG	1	192340111	0
C134-CMH01#Mat#chr4	C134-CMH01_Mat	C134-CMH01	Mat	chr4	49358410	52676482	3318072	APG	1	190959623	0
C135-CMH02#Mat#chr4	C135-CMH02_Mat	C135-CMH02	Mat	chr4	49199884	53319714	4119830	APG	1	191698355	0
C136-CMH03#Mat#chr4	C136-CMH03_Mat	C136-CMH03	Mat	chr4	49011795	54216822	5205027	APG	1	192479652	0
C137-CMH04#Mat#chr4	C137-CMH04_Mat	C137-CMH04	Mat	chr4	49007622	54467116	5459494	APG	1	192528509	0
C138-CMH05#Mat#chr4	C138-CMH05_Mat	C138-CMH05	Mat	chr4	49294224	53650480	4356256	APG	1	191888554	0
C139-CBY01#Mat#chr4	C139-CBY01_Mat	C139-CBY01	Mat	chr4	48990939	52549873	3558934	APG	1	190764382	0
C140-CBY02#Mat#chr4	C140-CBY02_Mat	C140-CBY02	Mat	chr4	49144861	54051999	4907138	APG	1	192308930	0
C141-CBY03#Mat#chr4	C141-CBY03_Mat	C141-CBY03	Mat	chr4	49168285	53906873	4738588	APG	1	192106575	0
C142-CHU01#Mat#chr4	C142-CHU01_Mat	C142-CHU01	Mat	chr4	49143637	58800935	9657298	APG	1	197186362	0
C143-CHU02#Mat#chr4	C143-CHU02_Mat	C143-CHU02	Mat	chr4	49089912	53382572	4292660	APG	1	191578519	0
C144-CHU03#Mat#chr4	C144-CHU03_Mat	C144-CHU03	Mat	chr4	49164626	55301675	6137049	APG	1	193506616	0
C145-CMA01#Mat#chr4	C145-CMA01_Mat	C145-CMA01	Mat	chr4	49117854	52417542	3299688	APG	1	190623053	0
C148-CTJ01#Mat#chr4	C148-CTJ01_Mat	C148-CTJ01	Mat	chr4	48841539	53507492	4665953	APG	1	191899892	0
C149-CTJ02#Mat#chr4	C149-CTJ02_Mat	C149-CTJ02	Mat	chr4	49168333	55098979	5930646	APG	1	193469673	0
C150-CTJ03#Mat#chr4	C150-CTJ03_Mat	C150-CTJ03	Mat	chr4	49016263	54775284	5759021	APG	1	193234299	0
C151-CHA-E21#Mat#chr4	C151-CHA-E21_Mat	C151-CHA-E21	Mat	chr4	49077846	55081299	6003453	APG	1	193381819	0
C152-CKZ06#Mat#chr4	C152-CKZ06_Mat	C152-CKZ06	Mat	chr4	49128705	54581465	5452760	APG	1	192749661	0
C153-CHA-S21#Mat#chr4	C153-CHA-S21_Mat	C153-CHA-S21	Mat	chr4	49154500	54040458	4885958	APG	1	192371270	0
C154-CBA01#Mat#chr4	C154-CBA01_Mat	C154-CBA01	Mat	chr4	49088008	54517637	5429629	APG	1	192828999	0
C155-CBA02#Mat#chr4	C155-CBA02_Mat	C155-CBA02	Mat	chr4	48892495	55441186	6548691	APG	1	193804463	0
C156-CBA03#Mat#chr4	C156-CBA03_Mat	C156-CBA03	Mat	chr4	49223893	54459410	5235517	APG	0	192754094	1
KOR01#Mat#chr4	KOR01_Mat	KOR01	Mat	chr4	49017528	54275208	5257680	APG	1	192477973	0
KOR02#Mat#chr4	KOR02_Mat	KOR02	Mat	chr4	49226232	54844701	5618469	APG	1	193220059	0
KOR03#Mat#chr4	KOR03_Mat	KOR03	Mat	chr4	49111711	54709965	5598254	APG	1	192984275	0
KOR04#Mat#chr4	KOR04_Mat	KOR04	Mat	chr4	49014440	52485863	3471423	APG	1	190644988	0
KOR05#Mat#chr4	KOR05_Mat	KOR05	Mat	chr4	48914960	54067430	5152470	APG	1	192308141	0
KOR06#Mat#chr4	KOR06_Mat	KOR06	Mat	chr4	49238677	53835835	4597158	APG	0	192228961	1
KOR07#Mat#chr4	KOR07_Mat	KOR07	Mat	chr4	48953535	52903644	3950109	APG	1	191379236	0
KOR08#Mat#chr4	KOR08_Mat	KOR08	Mat	chr4	49192473	52563817	3371344	APG	1	190884794	0
C001-CHA-E01#Pat#chr4	C001-CHA-E01_Pat	C001-CHA-E01	Pat	chr4	49141095	54769721	5628626	APG	1	193140129	0
C002-CHA-E02#Pat#chr4	C002-CHA-E02_Pat	C002-CHA-E02	Pat	chr4	49111676	54396502	5284826	APG	1	192711489	0
C003-CHA-E03#Pat#chr4	C003-CHA-E03_Pat	C003-CHA-E03	Pat	chr4	49003351	54286255	5282904	APG	1	192503217	0
C004-CHA-E04#Pat#chr4	C004-CHA-E04_Pat	C004-CHA-E04	Pat	chr4	49190146	54803871	5613725	APG	1	192957949	0
C005-CHA-E05#Pat#chr4	C005-CHA-E05_Pat	C005-CHA-E05	Pat	chr4	48978041	53444503	4466462	APG	1	191673149	0
C006-CHA-E06#Pat#chr4	C006-CHA-E06_Pat	C006-CHA-E06	Pat	chr4	48996681	52902860	3906179	APG	1	191191044	0
C007-CHA-E07#Pat#chr4	C007-CHA-E07_Pat	C007-CHA-E07	Pat	chr4	49045029	53636711	4591682	APG	1	192043568	0
C008-CHA-E08#Pat#chr4	C008-CHA-E08_Pat	C008-CHA-E08	Pat	chr4	48972511	53147054	4174543	APG	1	191329512	0
C009-CHA-E09#Pat#chr4	C009-CHA-E09_Pat	C009-CHA-E09	Pat	chr4	48977775	53610464	4632689	APG	1	191887006	0
C010-CHA-E10#Pat#chr4	C010-CHA-E10_Pat	C010-CHA-E10	Pat	chr4	49023443	53185260	4161817	APG	1	191409261	0
C011-CHA-E11#Pat#chr4	C011-CHA-E11_Pat	C011-CHA-E11	Pat	chr4	49061519	52910810	3849291	APG	1	191273568	0
C012-CHA-E12#Pat#chr4	C012-CHA-E12_Pat	C012-CHA-E12	Pat	chr4	49003966	55174301	6170335	APG	1	193342201	0
C013-CHA-E13#Pat#chr4	C013-CHA-E13_Pat	C013-CHA-E13	Pat	chr4	49107485	54414880	5307395	APG	1	192623803	0
C014-CHA-E14#Pat#chr4	C014-CHA-E14_Pat	C014-CHA-E14	Pat	chr4	49046016	53699108	4653092	APG	1	192044077	0
C015-CHA-E15#Pat#chr4	C015-CHA-E15_Pat	C015-CHA-E15	Pat	chr4	49119074	55074016	5954942	APG	1	193351711	0
C016-CHA-E16#Pat#chr4	C016-CHA-E16_Pat	C016-CHA-E16	Pat	chr4	49176275	57196262	8019987	APG	1	195524037	0
C017-CHA-E17#Pat#chr4	C017-CHA-E17_Pat	C017-CHA-E17	Pat	chr4	48978884	55397505	6418621	APG	1	193606389	0
C018-CHA-E18#Pat#chr4	C018-CHA-E18_Pat	C018-CHA-E18	Pat	chr4	48947792	54823338	5875546	APG	1	193199955	0
C019-CHA-E19#Pat#chr4	C019-CHA-E19_Pat	C019-CHA-E19	Pat	chr4	49167931	55242007	6074076	APG	0	193519210	1
C020-CHA-E20#Pat#chr4	C020-CHA-E20_Pat	C020-CHA-E20	Pat	chr4	49122446	53018924	3896478	APG	1	191402504	0
C021-CHA-S01#Pat#chr4	C021-CHA-S01_Pat	C021-CHA-S01	Pat	chr4	50037937	54494076	4456139	APG	1	192806824	0
C021-CHA-S01_2#Pat#chr4	C021-CHA-S01_2_Pat	C021-CHA-S01_2	Pat	chr4	49053056	54850761	5797705	APG	1	193116533	0
C022-CHA-S02#Pat#chr4	C022-CHA-S02_Pat	C022-CHA-S02	Pat	chr4	49086300	52338326	3252026	APG	1	190527658	0
C022-CHA-S02_2#Pat#chr4	C022-CHA-S02_2_Pat	C022-CHA-S02_2	Pat	chr4	49155054	55018215	5863161	APG	1	193184766	0
C023-CHA-S03#Pat#chr4	C023-CHA-S03_Pat	C023-CHA-S03	Pat	chr4	49103326	54534378	5431052	APG	1	192644411	0
C023-CHA-S03_2#Pat#chr4	C023-CHA-S03_2_Pat	C023-CHA-S03_2	Pat	chr4	49138462	55802669	6664207	APG	1	194161609	0
C024-CHA-S04#Pat#chr4	C024-CHA-S04_Pat	C024-CHA-S04	Pat	chr4	49039136	54142318	5103182	APG	1	192259991	0
C024-CHA-S04_2#Pat#chr4	C024-CHA-S04_2_Pat	C024-CHA-S04_2	Pat	chr4	49076533	52837215	3760682	APG	1	191648309	0
C025-CHA-S05#Pat#chr4	C025-CHA-S05_Pat	C025-CHA-S05	Pat	chr4	49338020	53778172	4440152	APG	1	192006251	0
C026-CHA-S06#Pat#chr4	C026-CHA-S06_Pat	C026-CHA-S06	Pat	chr4	49027548	53209555	4182007	APG	1	191287052	0
C027-CHA-S07#Pat#chr4	C027-CHA-S07_Pat	C027-CHA-S07	Pat	chr4	48971439	54721580	5750141	APG	1	192498764	0
C028-CHA-S08#Pat#chr4	C028-CHA-S08_Pat	C028-CHA-S08	Pat	chr4	49026523	53833213	4806690	APG	1	192176406	0
C029-CHA-S09#Pat#chr4	C029-CHA-S09_Pat	C029-CHA-S09	Pat	chr4	49019719	54185638	5165919	APG	1	192428949	0
C030-CHA-S10#Pat#chr4	C030-CHA-S10_Pat	C030-CHA-S10	Pat	chr4	49627867	54069800	4441933	APG	1	192233654	0
C035-CHA-S15#Pat#chr4	C035-CHA-S15_Pat	C035-CHA-S15	Pat	chr4	49135509	56201092	7065583	APG	1	194368046	0
C036-CHA-S16#Pat#chr4	C036-CHA-S16_Pat	C036-CHA-S16	Pat	chr4	49102075	52047709	2945634	APG	1	190389025	0
C037-CHA-S17#Pat#chr4	C037-CHA-S17_Pat	C037-CHA-S17	Pat	chr4	49197510	54112053	4914543	APG	1	192280248	0
C038-CHA-S18#Pat#chr4	C038-CHA-S18_Pat	C038-CHA-S18	Pat	chr4	48960256	54697648	5737392	APG	1	192823508	0
C039-CHA-S19#Pat#chr4	C039-CHA-S19_Pat	C039-CHA-S19	Pat	chr4	49051314	52589102	3537788	APG	1	190907027	0
C040-CHA-S20#Pat#chr4	C040-CHA-S20_Pat	C040-CHA-S20	Pat	chr4	49085412	53151312	4065900	APG	1	191343969	0
C041-CHA-N01#Pat#chr4	C041-CHA-N01_Pat	C041-CHA-N01	Pat	chr4	49153150	53212807	4059657	APG	1	191383820	0
C042-CHA-N02#Pat#chr4	C042-CHA-N02_Pat	C042-CHA-N02	Pat	chr4	49210690	55866627	6655937	APG	1	194155045	0
C043-CHA-N03#Pat#chr4	C043-CHA-N03_Pat	C043-CHA-N03	Pat	chr4	49123573	54208442	5084869	APG	1	192483346	0
C044-CHA-N04#Pat#chr4	C044-CHA-N04_Pat	C044-CHA-N04	Pat	chr4	49129071	52872674	3743603	APG	1	191244225	0
C045-CHA-N05#Pat#chr4	C045-CHA-N05_Pat	C045-CHA-N05	Pat	chr4	49028850	55693540	6664690	APG	1	194036074	0
C046-CHA-N06#Pat#chr4	C046-CHA-N06_Pat	C046-CHA-N06	Pat	chr4	48958376	53705375	4746999	APG	1	192179968	0
C047-CHA-N07#Pat#chr4	C047-CHA-N07_Pat	C047-CHA-N07	Pat	chr4	49033397	53871559	4838162	APG	1	192028155	0
C048-CHA-N08#Pat#chr4	C048-CHA-N08_Pat	C048-CHA-N08	Pat	chr4	49056628	51903339	2846711	APG	1	190191090	0
C049-CHA-N09#Pat#chr4	C049-CHA-N09_Pat	C049-CHA-N09	Pat	chr4	49092663	53846126	4753463	APG	1	192076383	0
C050-CHA-N10#Pat#chr4	C050-CHA-N10_Pat	C050-CHA-N10	Pat	chr4	49143403	52436786	3293383	APG	1	190685788	0
C051-CHA-N11#Pat#chr4	C051-CHA-N11_Pat	C051-CHA-N11	Pat	chr4	49002862	54754310	5751448	APG	1	193007904	0
C052-CHA-N12#Pat#chr4	C052-CHA-N12_Pat	C052-CHA-N12	Pat	chr4	49190199	54041137	4850938	APG	1	192352461	0
C053-CHA-N13#Pat#chr4	C053-CHA-N13_Pat	C053-CHA-N13	Pat	chr4	49245091	53312359	4067268	APG	1	191514084	0
C054-CHA-N14#Pat#chr4	C054-CHA-N14_Pat	C054-CHA-N14	Pat	chr4	48951471	52633576	3682105	APG	1	190945753	0
C055-CHA-N15#Pat#chr4	C055-CHA-N15_Pat	C055-CHA-N15	Pat	chr4	48932937	53412424	4479487	APG	1	191653136	0
C056-CHA-N16#Pat#chr4	C056-CHA-N16_Pat	C056-CHA-N16	Pat	chr4	48979688	54144245	5164557	APG	1	192443526	0
C057-CHA-N17#Pat#chr4	C057-CHA-N17_Pat	C057-CHA-N17	Pat	chr4	49101750	52126914	3025164	APG	1	190325899	0
C058-CHA-N18#Pat#chr4	C058-CHA-N18_Pat	C058-CHA-N18	Pat	chr4	49145567	54373754	5228187	APG	1	192507389	0
C059-CHA-N19#Pat#chr4	C059-CHA-N19_Pat	C059-CHA-N19	Pat	chr4	49048277	54001480	4953203	APG	1	192245169	0
C060-CHA-N20#Pat#chr4	C060-CHA-N20_Pat	C060-CHA-N20	Pat	chr4	48525415	57000287	8474872	APG	1	195203201	0
C061-CHA-NE01#Pat#chr4	C061-CHA-NE01_Pat	C061-CHA-NE01	Pat	chr4	49022647	54015324	4992677	APG	0	192022177	1
C062-CHA-NE02#Pat#chr4	C062-CHA-NE02_Pat	C062-CHA-NE02	Pat	chr4	49131422	54430685	5299263	APG	1	192605390	0
C063-CHA-NE03#Pat#chr4	C063-CHA-NE03_Pat	C063-CHA-NE03	Pat	chr4	48521683	51512522	2990839	APG	1	189870358	0
C064-CHA-NE04#Pat#chr4	C064-CHA-NE04_Pat	C064-CHA-NE04	Pat	chr4	49055897	54210894	5154997	APG	1	192821733	0
C065-CHA-NE05#Pat#chr4	C065-CHA-NE05_Pat	C065-CHA-NE05	Pat	chr4	49032215	53910088	4877873	APG	1	192195559	0
C066-CHA-NE06#Pat#chr4	C066-CHA-NE06_Pat	C066-CHA-NE06	Pat	chr4	49238966	55312016	6073050	APG	1	193512892	0
C067-CHA-NE07#Pat#chr4	C067-CHA-NE07_Pat	C067-CHA-NE07	Pat	chr4	48851331	53192566	4341235	APG	1	191430841	0
C068-CHA-NE08#Pat#chr4	C068-CHA-NE08_Pat	C068-CHA-NE08	Pat	chr4	49033343	55984490	6951147	APG	1	194197407	0
C069-CHA-NE09#Pat#chr4	C069-CHA-NE09_Pat	C069-CHA-NE09	Pat	chr4	49068255	54378253	5309998	APG	1	192762593	0
C070-CHA-NE10#Pat#chr4	C070-CHA-NE10_Pat	C070-CHA-NE10	Pat	chr4	48932002	55452117	6520115	APG	0	193759660	1
C071-CHA-NE11#Pat#chr4	C071-CHA-NE11_Pat	C071-CHA-NE11	Pat	chr4	49180596	55773447	6592851	APG	1	193994429	0
C072-CHA-NE12#Pat#chr4	C072-CHA-NE12_Pat	C072-CHA-NE12	Pat	chr4	49124989	54525236	5400247	APG	1	192767296	0
C073-CHA-NE13#Pat#chr4	C073-CHA-NE13_Pat	C073-CHA-NE13	Pat	chr4	49123895	54162008	5038113	APG	1	192446555	0
C074-CHA-NE14#Pat#chr4	C074-CHA-NE14_Pat	C074-CHA-NE14	Pat	chr4	48971915	54850069	5878154	APG	1	193030920	0
C075-CHA-NE15#Pat#chr4	C075-CHA-NE15_Pat	C075-CHA-NE15	Pat	chr4	48970407	53836184	4865777	APG	1	191962183	0
C076-CHA-NE16#Pat#chr4	C076-CHA-NE16_Pat	C076-CHA-NE16	Pat	chr4	49074828	54169396	5094568	APG	1	192332862	0
C077-CHA-NE17#Pat#chr4	C077-CHA-NE17_Pat	C077-CHA-NE17	Pat	chr4	49145210	54726422	5581212	APG	1	192817986	0
C078-CHA-NE18#Pat#chr4	C078-CHA-NE18_Pat	C078-CHA-NE18	Pat	chr4	49193650	53526451	4332801	APG	1	191819132	0
C079-CHA-NE19#Pat#chr4	C079-CHA-NE19_Pat	C079-CHA-NE19	Pat	chr4	49195908	52755389	3559481	APG	1	191220234	0
C080-CHA-NE20#Pat#chr4	C080-CHA-NE20_Pat	C080-CHA-NE20	Pat	chr4	49069319	53564911	4495592	APG	1	192040952	0
C081-CHA-C01#Pat#chr4	C081-CHA-C01_Pat	C081-CHA-C01	Pat	chr4	49286497	54105050	4818553	APG	1	192445682	0
C082-CHA-C02#Pat#chr4	C082-CHA-C02_Pat	C082-CHA-C02	Pat	chr4	49042142	53987427	4945285	APG	1	192305717	0
C083-CHA-C03#Pat#chr4	C083-CHA-C03_Pat	C083-CHA-C03	Pat	chr4	48899481	56008448	7108967	APG	1	194295456	0
C084-CHA-C04#Pat#chr4	C084-CHA-C04_Pat	C084-CHA-C04	Pat	chr4	49051397	56526563	7475166	APG	0	194833958	1
C085-CHA-C05#Pat#chr4	C085-CHA-C05_Pat	C085-CHA-C05	Pat	chr4	49128336	52376510	3248174	APG	1	190624175	0
C086-CHA-C06#Pat#chr4	C086-CHA-C06_Pat	C086-CHA-C06	Pat	chr4	49141378	54294750	5153372	APG	1	192501945	0
C087-CHA-C07#Pat#chr4	C087-CHA-C07_Pat	C087-CHA-C07	Pat	chr4	49062523	54061635	4999112	APG	1	192235816	0
C088-CHA-C08#Pat#chr4	C088-CHA-C08_Pat	C088-CHA-C08	Pat	chr4	49245113	55992023	6746910	APG	1	194327956	0
C089-CHA-C09#Pat#chr4	C089-CHA-C09_Pat	C089-CHA-C09	Pat	chr4	49168175	53955888	4787713	APG	1	192164763	0
C090-CHA-C10#Pat#chr4	C090-CHA-C10_Pat	C090-CHA-C10	Pat	chr4	49070283	54114687	5044404	APG	1	192508416	0
C091-CHA-C11#Pat#chr4	C091-CHA-C11_Pat	C091-CHA-C11	Pat	chr4	49192645	53242795	4050150	APG	1	191442636	0
C092-CHA-C12#Pat#chr4	C092-CHA-C12_Pat	C092-CHA-C12	Pat	chr4	49030659	52394542	3363883	APG	1	190737978	0
C093-CHA-C13#Pat#chr4	C093-CHA-C13_Pat	C093-CHA-C13	Pat	chr4	49227736	54475558	5247822	APG	1	192654771	0
C094-CHA-C14#Pat#chr4	C094-CHA-C14_Pat	C094-CHA-C14	Pat	chr4	48882668	52480837	3598169	APG	1	190711444	0
C095-CHA-C15#Pat#chr4	C095-CHA-C15_Pat	C095-CHA-C15	Pat	chr4	49145976	53486157	4340181	APG	1	191837538	0
C096-CHA-C16#Pat#chr4	C096-CHA-C16_Pat	C096-CHA-C16	Pat	chr4	48942440	52668792	3726352	APG	1	190884144	0
C097-CHA-C17#Pat#chr4	C097-CHA-C17_Pat	C097-CHA-C17	Pat	chr4	49037799	53728357	4690558	APG	1	192014621	0
C098-CHA-C18#Pat#chr4	C098-CHA-C18_Pat	C098-CHA-C18	Pat	chr4	48965444	53629599	4664155	APG	1	191886229	0
C099-CHA-C19#Pat#chr4	C099-CHA-C19_Pat	C099-CHA-C19	Pat	chr4	48941762	55824578	6882816	APG	1	194082983	0
C100-CHA-C20#Pat#chr4	C100-CHA-C20_Pat	C100-CHA-C20	Pat	chr4	49041292	53334324	4293032	APG	1	191625112	0
C101-CZA01#Pat#chr4	C101-CZA01_Pat	C101-CZA01	Pat	chr4	49073198	55329462	6256264	APG	1	193489037	0
C102-CZA02#Pat#chr4	C102-CZA02_Pat	C102-CZA02	Pat	chr4	49176187	53023533	3847346	APG	1	191201432	0
C103-CZA03#Pat#chr4	C103-CZA03_Pat	C103-CZA03	Pat	chr4	49014748	52526085	3511337	APG	1	190543605	0
C104-CZA04#Pat#chr4	C104-CZA04_Pat	C104-CZA04	Pat	chr4	49097374	51929714	2832340	APG	1	190003186	0
C105-CZA05#Pat#chr4	C105-CZA05_Pat	C105-CZA05	Pat	chr4	49200163	53815055	4614892	APG	1	192037158	0
C106-CZA06#Pat#chr4	C106-CZA06_Pat	C106-CZA06	Pat	chr4	49216807	53790989	4574182	APG	1	192045582	0
